date,group,rank,stock_id,change_0905,is_limit_up
2025-09-26,矽晶圓指標,5,6488,-2.45,False
2025-09-26,砷化鎵,1,8086,0.0,False
2025-09-26,砷化鎵,2,2455,-1.57,False
2025-09-26,砷化鎵,3,3105,-1.74,False
2025-09-26,筆記型電腦,1,2387,-0.24,False
2025-09-26,筆記型電腦,2,2362,-0.24,False
2025-09-26,筆記型電腦,3,2357,-0.29,False
2025-09-26,筆記型電腦,4,2353,-0.94,False
2025-09-26,網路通訊,1,3558,1.85,False
2025-09-26,網路通訊,2,2345,1.54,False
2025-09-26,網路通訊,3,3466,1.22,False
2025-09-26,網路通訊,4,3704,0.29,False
2025-09-26,網路通訊,5,5388,0.0,False
2025-09-26,航空,1,2618,-0.26,False
2025-09-26,航空,2,2646,-0.4,False
2025-09-26,航空,3,2610,-0.48,False
2025-09-26,航空,4,6757,-0.51,False
2025-09-26,螺絲螺帽,1,2027,-0.13,False
2025-09-26,螺絲螺帽,2,3004,-0.37,False
2025-09-26,螺絲螺帽,3,2022,-0.38,False
2025-09-26,螺絲螺帽,4,1591,-0.54,False
2025-09-26,被動元件,1,8043,7.06,False
2025-09-26,被動元件,2,8042,5.55,False
2025-09-26,被動元件,3,2492,5.47,False
2025-09-26,被動元件,4,2375,5.12,False
2025-09-26,被動元件,5,5328,4.72,False
2025-09-26,記憶體,1,3060,0.0,False
2025-09-26,記憶體,2,3260,-0.34,False
2025-09-26,記憶體,3,6770,-0.43,False
2025-09-26,記憶體,4,4967,-0.57,False
2025-09-26,記憶體,5,8299,-0.75,False
2025-09-26,記憶體封測,1,2329,-0.87,False
2025-09-26,記憶體封測,2,8110,-0.89,False
2025-09-26,記憶體封測,3,2441,-1.1,False
2025-09-26,記憶體封測,4,6239,-2.33,False
2025-09-26,設備儀器商,1,6739,1.39,False
2025-09-26,設備儀器商,2,4549,-0.42,False
2025-09-26,設備儀器商,3,6667,-0.54,False
2025-09-26,設備儀器商,4,3219,-0.72,False
2025-09-26,設備儀器商,5,6234,-1.2,False
2025-09-26,設計IP,1,3035,0.3,False
2025-09-26,設計IP,2,6462,-0.42,False
2025-09-26,設計IP,3,3661,-0.74,False
2025-09-26,設計IP,4,6531,-0.93,False
2025-09-26,設計IP,5,6643,-0.99,False
2025-09-26,貨櫃,1,2603,-0.28,False
2025-09-26,貨櫃,2,2615,-1.18,False
2025-09-26,貨櫃,3,2609,-1.82,False
2025-09-26,車用零組件,1,2236,5.99,False
2025-09-26,車用零組件,2,1516,0.0,False
2025-09-26,車用零組件,3,6235,-0.15,False
2025-09-26,車用零組件,4,1319,-0.21,False
2025-09-26,車用零組件,5,3311,-0.29,False
2025-09-26,車用電子,1,2497,0.93,False
2025-09-26,車用電子,2,6283,0.4,False
2025-09-26,車用電子,3,4915,-0.13,False
2025-09-26,車用電子,4,2231,-0.43,False
2025-09-26,車用電子,5,3024,-1.1,False
2025-09-26,軍工,1,2208,0.64,False
2025-09-26,軍工,2,2645,0.61,False
2025-09-26,軍工,3,5314,0.36,False
2025-09-26,軍工,4,2630,0.18,False
2025-09-26,軍工,5,5371,0.0,False
2025-09-26,軸承,1,3376,0.21,False
2025-09-26,軸承,2,1582,-0.29,False
2025-09-26,軸承,3,3548,-0.48,False
2025-09-26,軸承,4,6805,-0.61,False
2025-09-26,連接器,1,3511,0.0,False
2025-09-26,連接器,2,3322,-0.35,False
2025-09-26,連接器,3,3710,-0.44,False
2025-09-26,連接器,4,2392,-0.62,False
2025-09-26,連接器,5,6197,-0.62,False
2025-09-26,連接線材,1,6290,0.41,False
2025-09-26,連接線材,2,6133,0.0,False
2025-09-26,連接線材,3,3322,-0.35,False
2025-09-26,連接線材,4,3501,-0.39,False
2025-09-26,連接線材,5,3665,-0.5,False
2025-09-26,遊戲產業,1,6482,3.49,False
2025-09-26,遊戲產業,2,3546,2.93,False
2025-09-26,遊戲產業,3,5478,1.87,False
2025-09-26,遊戲產業,4,3293,1.37,False
2025-09-26,遊戲產業,5,6180,0.49,False
2025-09-26,重電,1,8937,0.58,False
2025-09-26,重電,2,9958,0.58,False
2025-09-26,重電,3,1504,-0.1,False
2025-09-26,重電,4,8171,-0.35,False
2025-09-26,重電,5,1503,-0.55,False
2025-09-26,金控,1,2889,0.34,False
2025-09-26,金控,2,2881,0.0,False
2025-09-26,金控,3,2887,0.0,False
2025-09-26,金控,4,5880,0.0,False
2025-09-26,金控,5,2801,0.0,False
2025-09-26,鋼鐵,1,2009,7.6,False
2025-09-26,鋼鐵,2,2007,1.24,False
2025-09-26,鋼鐵,3,6248,0.98,False
2025-09-26,鋼鐵,4,2211,-0.1,False
2025-09-26,鋼鐵,5,2027,-0.13,False
2025-09-26,鑽孔,1,4577,0.66,False
2025-09-26,鑽孔,2,8021,-0.91,False
2025-09-26,鑽孔,3,6234,-1.2,False
2025-09-26,鑽孔,4,5498,-1.33,False
2025-09-26,鑽孔,5,3167,-1.84,False
2025-09-26,電供,1,6109,0.98,False
2025-09-26,電供,2,2413,0.91,False
2025-09-26,電供,3,3002,0.89,False
2025-09-26,電供,4,6412,-0.4,False
2025-09-26,電供,5,3078,-0.5,False
2025-09-26,電信,1,2412,0.0,False
2025-09-26,電信,2,3045,0.0,False
2025-09-26,電信,3,4904,-0.23,False
2025-09-26,電子化工材料,1,4749,0.0,False
2025-09-26,電子化工材料,2,1717,-0.37,False
2025-09-26,電子化工材料,3,3663,-0.39,False
2025-09-26,電子化工材料,4,1785,-0.8,False
2025-09-26,電子化工材料,5,4770,-0.82,False
2025-09-26,電子紙,1,8069,0.21,False
2025-09-26,電子紙,2,6143,-0.68,False
2025-09-26,電子通路,1,8455,9.8,True
2025-09-26,電子通路,2,5452,-0.2,False
2025-09-26,電子通路,3,6761,-0.66,False
2025-09-26,電子通路,4,6170,-0.77,False
2025-09-26,電子通路,5,3010,-0.82,False
2025-09-26,電線電纜,1,1605,2.86,False
2025-09-26,電線電纜,2,2061,2.32,False
2025-09-26,電線電纜,3,1615,1.02,False
2025-09-26,電線電纜,4,3622,0.74,False
2025-09-26,電線電纜,5,1603,0.62,False
2025-09-26,電腦周邊設備,1,3060,0.0,False
2025-09-26,電腦周邊設備,2,5438,-0.99,False
2025-09-26,電腦周邊設備,3,6188,-6.15,False
2025-09-26,非鐵金屬,1,2009,7.6,False
2025-09-26,非鐵金屬,2,2027,-0.13,False
2025-09-26,食品,1,1216,0.26,False
2025-09-26,食品,2,8905,0.0,False
2025-09-26,食品,3,1210,-0.57,False
2025-10-01,ABF,1,3037,1.65,False
2025-10-01,ABF,2,3189,0.47,False
2025-10-01,ABF,3,8046,0.0,False
2025-10-01,BBU,1,3211,2.95,False
2025-10-01,BBU,2,4931,1.9,False
2025-10-01,BBU,3,6781,1.29,False
2025-10-01,BBU,4,3625,1.18,False
2025-10-01,BBU,5,6558,-0.31,False
2025-10-01,CCL,1,6213,4.72,False
2025-10-01,CCL,2,8358,2.16,False
2025-10-01,CCL,3,4939,1.84,False
2025-10-01,CCL,4,6274,1.43,False
2025-10-01,CCL,5,2383,1.22,False
2025-10-01,CPO,1,6706,4.82,False
2025-10-01,CPO,2,3363,2.12,False
2025-10-01,CPO,3,6530,1.33,False
2025-10-01,CPO,4,6271,1.29,False
2025-10-01,CPO,5,6830,1.2,False
2025-10-01,FOPLP,1,3535,1.73,False
2025-10-01,FOPLP,2,3580,1.42,False
2025-10-01,FOPLP,3,8064,1.05,False
2025-10-01,FOPLP,4,3663,0.79,False
2025-10-01,FOPLP,5,2467,0.26,False
2025-10-01,IC 零組件通路商,1,3528,2.2,False
2025-10-01,IC 零組件通路商,2,8068,1.7,False
2025-10-01,IC 零組件通路商,3,3048,1.12,False
2025-10-01,IC 零組件通路商,4,3312,0.83,False
2025-10-01,IC 零組件通路商,5,3702,0.0,False
2025-10-01,IC封測,1,3711,0.91,False
2025-10-01,IC封測,2,6147,0.72,False
2025-10-01,IC封測,3,2369,0.53,False
2025-10-01,IC封測,4,3374,0.35,False
2025-10-01,IC封測,5,3264,0.0,False
2025-10-01,IC設計,1,6684,5.95,False
2025-10-01,IC設計,2,5274,3.76,False
2025-10-01,IC設計,3,6719,1.66,False
2025-10-01,IC設計,4,6732,1.56,False
2025-10-01,IC設計,5,4968,1.01,False
2025-10-01,ODM,1,3231,4.98,False
2025-10-01,ODM,2,3706,2.62,False
2025-10-01,ODM,3,2317,1.62,False
2025-10-01,ODM,4,2382,1.38,False
2025-10-01,ODM,5,4938,0.71,False
2025-10-01,PCB 設備,1,6727,7.95,False
2025-10-01,PCB 設備,2,2493,2.34,False
2025-10-01,PCB 設備,3,3030,1.96,False
2025-10-01,PCB 設備,4,6664,1.78,False
2025-10-01,PCB 設備,5,3563,0.57,False
2025-10-01,TFT 面板,1,2438,3.81,False
2025-10-01,TFT 面板,2,2409,1.47,False
2025-10-01,TFT 面板,3,6116,1.1,False
2025-10-01,TFT 面板,4,3481,1.04,False
2025-10-01,TFT 面板,5,8215,1.04,False
2025-10-01,UPS,1,6409,1.73,False
2025-10-01,UPS,2,3628,0.46,False
2025-10-01,不鏽鋼,1,5009,0.14,False
2025-10-01,不鏽鋼,2,2027,0.0,False
2025-10-01,不鏽鋼,3,1605,-0.96,False
2025-10-01,不鏽鋼,4,1584,-1.89,False
2025-10-01,二極體,1,3317,3.4,False
2025-10-01,二極體,2,3675,2.67,False
2025-10-01,二極體,3,8261,2.22,False
2025-10-01,二極體,4,6411,2.06,False
2025-10-01,二極體,5,6435,1.93,False
2025-10-01,低軌衛星,1,6271,1.29,False
2025-10-01,低軌衛星,2,2367,0.56,False
2025-10-01,低軌衛星,3,3491,0.45,False
2025-10-01,低軌衛星,4,6285,0.43,False
2025-10-01,低軌衛星,5,2485,0.38,False
2025-10-01,保健品,1,6919,1.89,False
2025-10-01,保健品,2,4123,1.29,False
2025-10-01,保健品,3,8436,0.43,False
2025-10-01,保健品,4,4128,0.22,False
2025-10-01,保健品,5,3705,-0.34,False
2025-10-01,光學鏡頭指標,1,3630,1.05,False
2025-10-01,光學鏡頭指標,2,6209,0.93,False
2025-10-01,光學鏡頭指標,3,3504,0.84,False
2025-10-01,光學鏡頭指標,4,4976,0.79,False
2025-10-01,光學鏡頭指標,5,2374,0.58,False
2025-10-01,光電,1,4956,7.36,False
2025-10-01,光電,2,2438,3.81,False
2025-10-01,光電,3,3049,3.12,False
2025-10-01,光電,4,6120,2.17,False
2025-10-01,光電,5,6742,1.69,False
2025-10-01,再生晶圓,1,1560,2.68,False
2025-10-01,再生晶圓,2,8028,1.11,False
2025-10-01,半導體設備,1,6953,4.37,False
2025-10-01,半導體設備,2,3581,3.74,False
2025-10-01,半導體設備,3,3055,3.45,False
2025-10-01,半導體設備,4,3680,2.47,False
2025-10-01,半導體設備,5,8027,1.64,False
2025-10-01,印刷電路板,1,3715,6.15,False
2025-10-01,印刷電路板,2,6213,4.72,False
2025-10-01,印刷電路板,3,5439,2.5,False
2025-10-01,印刷電路板,4,2316,1.24,False
2025-10-01,印刷電路板,5,6269,0.96,False
2025-10-01,塑膠,1,1307,0.83,False
2025-10-01,塑膠,2,3294,0.54,False
2025-10-01,塑膠,3,1304,0.5,False
2025-10-01,塑膠,4,1309,0.47,False
2025-10-01,塑膠,5,1303,0.25,False
2025-10-01,太陽能,1,6409,1.73,False
2025-10-01,太陽能,2,5483,1.29,False
2025-10-01,太陽能,3,4949,1.28,False
2025-10-01,太陽能,4,2406,0.73,False
2025-10-01,太陽能,5,6477,0.71,False
2025-10-01,工具機,1,6609,1.96,False
2025-10-01,工具機,2,4526,0.98,False
2025-10-01,工具機,3,1590,0.93,False
2025-10-01,工具機,4,2049,0.93,False
2025-10-01,工具機,5,4513,0.75,False
2025-10-01,工業電腦,1,8050,1.93,False
2025-10-01,工業電腦,2,2397,1.75,False
2025-10-01,工業電腦,3,3594,1.65,False
2025-10-01,工業電腦,4,8234,1.29,False
2025-10-01,工業電腦,5,8076,1.2,False
2025-10-01,廠務,1,2404,1.9,False
2025-10-01,廠務,2,6691,1.47,False
2025-10-01,廠務,3,5536,1.29,False
2025-10-01,廠務,4,6139,0.28,False
2025-10-01,廠務,5,6667,0.18,False
2025-10-01,探針卡,1,6510,4.16,False
2025-10-01,探針卡,2,6683,1.94,False
2025-10-01,探針卡,3,6223,1.46,False
2025-10-01,探針卡,4,6217,0.56,False
2025-10-01,探針卡,5,6515,0.22,False
2025-10-01,散熱,1,3017,1.94,False
2025-10-01,散熱,2,6591,0.98,False
2025-10-01,散熱,3,3324,0.95,False
2025-10-01,散熱,4,3483,0.93,False
2025-10-01,散熱,5,2486,0.86,False
2025-10-01,晶圓代工,1,2330,1.53,False
2025-10-01,晶圓代工,2,2303,-0.44,False
2025-10-01,晶圓代工,3,5347,-0.98,False
2025-10-01,板卡,1,6150,2.05,False
2025-10-01,板卡,2,2425,1.63,False
2025-10-01,板卡,3,2376,1.34,False
2025-10-01,板卡,4,2399,0.52,False
2025-10-01,板卡,5,2377,0.43,False
2025-10-01,模具沖壓,1,4912,2.43,False
2025-10-01,模具沖壓,2,1569,2.26,False
2025-10-01,模具沖壓,3,8071,0.78,False
2025-10-01,模具沖壓,4,3543,0.7,False
2025-10-01,模具沖壓,5,3230,0.58,False
2025-10-01,機器人,1,4534,4.37,False
2025-10-01,機器人,2,2359,1.06,False
2025-10-01,機器人,3,1590,0.93,False
2025-10-01,機器人,4,2049,0.93,False
2025-10-01,機器人,5,6209,0.93,False
2025-10-01,機械零組件,1,2067,9.63,True
2025-10-01,機械零組件,2,1589,0.21,False
2025-10-01,機械零組件,3,4552,0.0,False
2025-10-01,機殼,1,3693,1.89,False
2025-10-01,機殼,2,8210,1.69,False
2025-10-01,機殼,3,3032,1.33,False
2025-10-01,機殼,4,3325,1.07,False
2025-10-01,機殼,5,3540,1.01,False
2025-10-01,機車,1,5288,3.15,False
2025-10-01,水泥,1,8936,1.57,False
2025-10-01,水泥,2,1101,1.46,False
2025-10-01,水泥,3,9945,0.34,False
2025-10-01,水泥,4,2504,0.28,False
2025-10-01,水泥,5,1104,0.16,False
2025-10-01,滑軌,1,2059,0.76,False
2025-10-01,營建,1,2524,1.29,False
2025-10-01,營建,2,2537,0.9,False
2025-10-01,營建,3,2545,0.82,False
2025-10-01,營建,4,2348,0.81,False
2025-10-01,營建,5,9933,0.63,False
2025-10-01,特化,1,5234,2.17,False
2025-10-01,特化,2,1717,1.6,False
2025-10-01,特化,3,4772,1.11,False
2025-10-01,特化,4,1773,1.11,False
2025-10-01,特化,5,4749,0.9,False
2025-10-01,玻纖布,1,5475,7.26,False
2025-10-01,玻纖布,2,1815,1.98,False
2025-10-01,玻纖布,3,5340,1.0,False
2025-10-01,玻纖布,4,1809,0.52,False
2025-10-01,玻纖布,5,1303,0.25,False
2025-10-01,生技醫療,1,6785,7.89,False
2025-10-01,生技醫療,2,1799,2.73,False
2025-10-01,生技醫療,3,6535,2.25,False
2025-10-01,生技醫療,4,6649,1.76,False
2025-10-01,生技醫療,5,1783,1.53,False
2025-10-01,生物製劑,1,6446,3.5,False
2025-10-01,生物製劑,2,4142,1.58,False
2025-10-01,生物製劑,3,4174,1.34,False
2025-10-01,生物製劑,4,6547,1.29,False
2025-10-01,生物製劑,5,4147,1.06,False
2025-10-01,矽晶圓指標,1,3707,4.22,False
2025-10-01,矽晶圓指標,2,6182,3.12,False
2025-10-01,矽晶圓指標,3,3532,1.48,False
2025-10-01,矽晶圓指標,4,5483,1.29,False
2025-10-01,矽晶圓指標,5,6488,0.32,False
2025-10-01,砷化鎵,1,3105,1.08,False
2025-10-01,砷化鎵,2,2455,0.62,False
2025-10-01,砷化鎵,3,8086,0.43,False
2025-10-01,筆記型電腦,1,2357,0.89,False
2025-10-01,筆記型電腦,2,2353,-0.32,False
2025-10-01,網路通訊,1,3062,2.32,False
2025-10-01,網路通訊,2,6163,2.32,False
2025-10-01,網路通訊,3,2444,2.12,False
2025-10-01,網路通訊,4,4906,1.39,False
2025-10-01,網路通訊,5,6417,1.36,False
2025-10-01,被動元件,1,8043,5.48,False
2025-10-01,被動元件,2,2327,3.53,False
2025-10-01,被動元件,3,8121,3.06,False
2025-10-01,被動元件,4,3624,2.8,False
2025-10-01,被動元件,5,2375,2.49,False
2025-10-01,記憶體,1,6770,6.5,False
2025-10-01,記憶體,2,6265,3.09,False
2025-10-01,記憶體,3,8277,2.83,False
2025-10-01,記憶體,4,5289,2.43,False
2025-10-01,記憶體,5,4973,1.89,False
2025-10-01,記憶體封測,1,6239,1.03,False
2025-10-01,記憶體封測,2,2329,0.0,False
2025-10-01,記憶體封測,3,2441,0.0,False
2025-10-01,記憶體封測,4,8110,-1.11,False
2025-10-01,設備儀器商,1,6739,4.54,False
2025-10-01,設備儀器商,2,3219,1.85,False
2025-10-01,設備儀器商,3,8047,1.63,False
2025-10-01,設備儀器商,4,6698,1.0,False
2025-10-01,設備儀器商,5,6125,0.68,False
2025-10-01,設計IP,1,6462,1.57,False
2025-10-01,設計IP,2,3443,1.49,False
2025-10-01,設計IP,3,8227,1.28,False
2025-10-01,設計IP,4,3661,1.01,False
2025-10-01,設計IP,5,6531,0.73,False
2025-10-01,貨櫃,1,2609,0.57,False
2025-10-01,貨櫃,2,2603,0.28,False
2025-10-01,貨櫃,3,2615,0.0,False
2025-10-01,車用零組件,1,4912,2.43,False
2025-10-01,車用零組件,2,2241,2.28,False
2025-10-01,車用零組件,3,1524,2.15,False
2025-10-01,車用零組件,4,3685,1.51,False
2025-10-01,車用零組件,5,4566,1.11,False
2025-10-01,車用電子,1,5309,1.35,False
2025-10-01,車用電子,2,2231,1.26,False
2025-10-01,車用電子,3,2436,0.95,False
2025-10-01,車用電子,4,4915,0.64,False
2025-10-01,車用電子,5,3128,0.0,False
2025-10-01,軍工,1,2429,6.25,False
2025-10-01,軍工,2,3149,2.41,False
2025-10-01,軍工,3,3004,1.82,False
2025-10-01,軍工,4,8045,1.79,False
2025-10-01,軍工,5,5371,0.91,False
2025-10-01,軟體,1,5201,4.01,False
2025-10-01,軟體,2,6163,2.32,False
2025-10-01,軟體,3,5202,1.52,False
2025-10-01,軟體,4,6140,0.9,False
2025-10-01,軟體,5,4953,0.87,False
2025-10-01,軸承,1,3376,3.08,False
2025-10-01,軸承,2,3548,0.96,False
2025-10-01,軸承,3,1582,0.57,False
2025-10-01,軸承,4,6805,0.2,False
2025-10-01,連接器,1,6197,5.88,False
2025-10-01,連接器,2,3511,3.71,False
2025-10-01,連接器,3,3689,1.34,False
2025-10-01,連接器,4,8147,1.25,False
2025-10-01,連接器,5,3217,1.15,False
2025-10-01,連接線材,1,3520,1.91,False
2025-10-01,連接線材,2,6290,1.63,False
2025-10-01,連接線材,3,8103,1.12,False
2025-10-01,連接線材,4,3501,0.78,False
2025-10-01,連接線材,5,6913,0.74,False
2025-10-01,遊戲產業,1,3293,3.05,False
2025-10-01,遊戲產業,2,6542,1.77,False
2025-10-01,遊戲產業,3,3546,1.33,False
2025-10-01,遊戲產業,4,5478,0.46,False
2025-10-01,遊戲產業,5,5263,0.46,False
2025-10-01,重電,1,1504,1.16,False
2025-10-01,重電,2,1529,1.08,False
2025-10-01,重電,3,1514,0.49,False
2025-10-01,重電,4,2371,0.39,False
2025-10-01,重電,5,1503,0.0,False
2025-10-01,金控,1,2883,1.67,False
2025-10-01,金控,2,2887,1.11,False
2025-10-01,金控,3,2882,0.76,False
2025-10-01,金控,4,2820,0.62,False
2025-10-01,金控,5,2801,0.51,False
2025-10-01,鋼鐵,1,3004,1.82,False
2025-10-01,鋼鐵,2,2033,1.14,False
2025-10-01,鋼鐵,3,2002,0.26,False
2025-10-01,鋼鐵,4,5009,0.14,False
2025-10-01,鋼鐵,5,2014,0.0,False
2025-10-01,鑽孔,1,8021,8.91,False
2025-10-01,鑽孔,2,4577,1.48,False
2025-10-01,鑽孔,3,5498,1.1,False
2025-10-01,鑽孔,4,3167,0.84,False
2025-10-01,鑽孔,5,6234,0.41,False
2025-10-01,電供,1,2308,2.11,False
2025-10-01,電供,2,6282,1.64,False
2025-10-01,電供,3,3032,1.33,False
2025-10-01,電供,4,3002,1.22,False
2025-10-01,電供,5,3540,1.01,False
2025-10-01,電信,1,2412,0.37,False
2025-10-01,電信,2,4904,0.0,False
2025-10-01,電信,3,3045,-0.46,False
2025-10-01,電子化工材料,1,5234,2.17,False
2025-10-01,電子化工材料,2,1717,1.6,False
2025-10-01,電子化工材料,3,4770,1.17,False
2025-10-01,電子化工材料,4,1785,0.96,False
2025-10-01,電子化工材料,5,3551,0.95,False
2025-10-01,電子紙,1,6143,0.35,False
2025-10-01,電子紙,2,8069,0.0,False
2025-10-01,電線電纜,1,1608,0.31,False
2025-10-01,電線電纜,2,1616,0.29,False
2025-10-01,電線電纜,3,1609,-0.12,False
2025-10-01,電線電纜,4,1612,-0.78,False
2025-10-01,電線電纜,5,1605,-0.96,False
2025-10-01,電腦周邊設備,1,3494,1.85,False
2025-10-01,電腦周邊設備,2,5211,1.13,False
2025-10-01,電腦周邊設備,3,6188,0.44,False
2025-10-01,電腦周邊設備,4,3060,-0.58,False
2025-10-01,非鐵金屬,1,2027,0.0,False
2025-10-01,非鐵金屬,2,2009,-3.9,False
2025-10-01,食品,1,1256,2.35,False
2025-10-01,食品,2,1216,0.13,False
2025-10-01,食品,3,1218,-0.52,False
2025-10-01,食品,4,1215,-1.07,False
2025-10-02,ABF,1,8046,0.88,False
2025-10-02,ABF,2,3037,0.65,False
2025-10-02,ABF,3,3189,0.47,False
2025-10-02,BBU,1,4931,4.17,False
2025-10-02,BBU,2,3323,2.7,False
2025-10-02,BBU,3,6558,2.31,False
2025-10-02,BBU,4,6781,1.69,False
2025-10-02,BBU,5,3211,1.07,False
2025-10-02,CCL,1,4989,9.84,True
2025-10-02,CCL,2,2383,3.66,False
2025-10-02,CCL,3,8358,3.44,False
2025-10-02,CCL,4,6274,1.58,False
2025-10-02,CCL,5,8039,0.98,False
2025-10-02,CPO,1,6861,3.96,False
2025-10-02,CPO,2,3450,3.25,False
2025-10-02,CPO,3,4979,1.9,False
2025-10-02,CPO,4,3363,1.8,False
2025-10-02,CPO,5,4991,1.48,False
2025-10-02,FOPLP,1,5443,1.89,False
2025-10-02,FOPLP,2,2467,1.32,False
2025-10-02,FOPLP,3,8064,0.95,False
2025-10-02,FOPLP,4,3663,0.8,False
2025-10-02,FOPLP,5,3535,0.24,False
2025-10-02,IC 零組件通路商,1,6227,1.7,False
2025-10-02,IC 零組件通路商,2,3528,1.36,False
2025-10-02,IC 零組件通路商,3,3312,0.73,False
2025-10-02,IC 零組件通路商,4,3048,0.49,False
2025-10-02,IC 零組件通路商,5,3702,0.31,False
2025-10-02,IC封測,1,4768,5.26,False
2025-10-02,IC封測,2,2369,2.87,False
2025-10-02,IC封測,3,2449,1.52,False
2025-10-02,IC封測,4,3374,1.07,False
2025-10-02,IC封測,5,3711,0.92,False
2025-10-02,IC設計,1,6138,4.76,False
2025-10-02,IC設計,2,3588,2.32,False
2025-10-02,IC設計,3,3556,2.24,False
2025-10-02,IC設計,4,6526,1.56,False
2025-10-02,IC設計,5,6716,1.53,False
2025-10-02,ODM,1,3231,4.45,False
2025-10-02,ODM,2,6669,2.27,False
2025-10-02,ODM,3,2382,1.75,False
2025-10-02,ODM,4,4938,1.7,False
2025-10-02,ODM,5,2317,1.37,False
2025-10-02,PCB 設備,1,6727,2.88,False
2025-10-02,PCB 設備,2,2467,1.32,False
2025-10-02,PCB 設備,3,3563,1.14,False
2025-10-02,PCB 設備,4,3498,0.82,False
2025-10-02,PCB 設備,5,6664,0.59,False
2025-10-02,TFT 面板,1,2409,2.91,False
2025-10-02,TFT 面板,2,3481,1.69,False
2025-10-02,TFT 面板,3,8104,1.09,False
2025-10-02,TFT 面板,4,6116,0.98,False
2025-10-02,TFT 面板,5,8240,0.68,False
2025-10-02,UPS,1,3628,0.75,False
2025-10-02,不鏽鋼,1,1605,0.78,False
2025-10-02,不鏽鋼,2,2025,0.44,False
2025-10-02,不鏽鋼,3,2034,0.0,False
2025-10-02,不鏽鋼,4,1584,-0.2,False
2025-10-02,不鏽鋼,5,2027,-0.79,False
2025-10-02,二極體,1,2481,1.27,False
2025-10-02,二極體,2,6435,0.95,False
2025-10-02,二極體,3,8261,0.94,False
2025-10-02,二極體,4,3675,0.67,False
2025-10-02,二極體,5,8255,0.37,False
2025-10-02,低軌衛星,1,2485,1.52,False
2025-10-02,低軌衛星,2,3491,1.22,False
2025-10-02,低軌衛星,3,6271,0.87,False
2025-10-02,低軌衛星,4,2367,0.56,False
2025-10-02,低軌衛星,5,6285,0.43,False
2025-10-02,保健品,1,4128,1.1,False
2025-10-02,保健品,2,4109,0.89,False
2025-10-02,保健品,3,1295,0.83,False
2025-10-02,保健品,4,6919,0.53,False
2025-10-02,保健品,5,4120,0.4,False
2025-10-02,光學鏡頭指標,1,3008,1.27,False
2025-10-02,光學鏡頭指標,2,3019,1.27,False
2025-10-02,光學鏡頭指標,3,2374,1.03,False
2025-10-02,光學鏡頭指標,4,6517,0.91,False
2025-10-02,光學鏡頭指標,5,6209,0.64,False
2025-10-02,光電,1,6120,1.74,False
2025-10-02,光電,2,3008,1.27,False
2025-10-02,光電,3,3019,1.27,False
2025-10-02,光電,4,3543,1.12,False
2025-10-02,光電,5,8104,1.09,False
2025-10-02,再生晶圓,1,1560,1.6,False
2025-10-02,再生晶圓,2,8028,0.82,False
2025-10-02,化學工業,1,1718,0.46,False
2025-10-02,化學工業,2,3430,-1.23,False
2025-10-02,半導體封測材料,1,6548,1.03,False
2025-10-02,半導體封測材料,2,3305,0.93,False
2025-10-02,半導體封測材料,3,5285,0.2,False
2025-10-02,半導體封測材料,4,2351,-0.13,False
2025-10-02,半導體設備,1,3581,10.0,True
2025-10-02,半導體設備,2,3467,2.89,False
2025-10-02,半導體設備,3,6937,2.71,False
